name,ida_name,env_name_s,name_s,name_a,toggle_type,class_s,code_owner_s,computed_status_s,created_s,everyone_s,is_active_s,modified_s,module_s,note_s,num_courses_forced_off_s,num_courses_forced_on_s,num_orgs_forced_off_s,num_orgs_forced_on_s,toggle_type_s,creation_date_a,default_a,description_a,implementation_a,line_number_a,source_file_a,target_removal_date_a,tickets_a,url_a,use_cases_a,warning_a
ENABLE_DEMOGRAPHICS_COLLECTION,lms,prod,ENABLE_DEMOGRAPHICS_COLLECTION,,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENABLE_DYNAMIC_REGISTRATION_FIELDS,lms,prod,ENABLE_DYNAMIC_REGISTRATION_FIELDS,ENABLE_DYNAMIC_REGISTRATION_FIELDS,django_settings,,,,,,True,,,,,,,,django_settings,2022-04-21,False,"When enabled, this toggle adds fields configured in",DjangoSetting,"[4963, 4963, 4963, 4963, 4963, 4963, 4963, 4963]",lms/envs/common.py,None,https://openedx.atlassian.net/browse/VAN-838,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L4963-L4963,['temporary'],
ENABLE_JASMINE,lms,prod,ENABLE_JASMINE,,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENABLE_MFE_CONFIG_API,lms,prod,ENABLE_MFE_CONFIG_API,ENABLE_MFE_CONFIG_API,django_settings,,,,,,False,,,,,,,,django_settings,2022-05-20,False,"Set to True to enable MFE Config API. This is disabled by
   default.",DjangoSetting,"[5207, 5207, 5207, 5207, 5207, 5207, 5207, 5207]",lms/envs/common.py,None,None,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L5207-L5207,['open_edx'],
ENABLE_MULTICOURSE,lms,prod,ENABLE_MULTICOURSE,,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENABLE_ORA_MOBILE_SUPPORT,lms,stage,ENABLE_ORA_MOBILE_SUPPORT,,waffle_flags,,,on,2020-12-02 18:27:44,Yes,,2020-12-04 15:46:13,,,,,,,waffle_flags,,,,,,,,,,,
ENABLE_REQUIRE_THIRD_PARTY_AUTH,lms,edge,ENABLE_REQUIRE_THIRD_PARTY_AUTH,ENABLE_REQUIRE_THIRD_PARTY_AUTH,django_settings,,,,,,False,,,,,,,,django_settings,2020-09-16,False,"Set to True to prevent using username/password login and registration and only allow
   authentication with third party auth",DjangoSetting,"[11, 11, 11, 11, 11, 11, 11]",openedx/core/djangoapps/user_authn/toggles.py,,,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/user_authn/toggles.py#L11-L11,['open_edx'],Requires configuration of third party auth
ENABLE_REQUIRE_THIRD_PARTY_AUTH,lms,prod,ENABLE_REQUIRE_THIRD_PARTY_AUTH,ENABLE_REQUIRE_THIRD_PARTY_AUTH,django_settings,,,,,,False,,,,,,,,django_settings,2020-09-16,False,"Set to True to prevent using username/password login and registration and only allow
   authentication with third party auth",DjangoSetting,"[11, 11, 11, 11, 11, 11, 11]",openedx/core/djangoapps/user_authn/toggles.py,,,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/user_authn/toggles.py#L11-L11,['open_edx'],Requires configuration of third party auth
ENABLE_SAVE_FOR_LATER,lms,edge,ENABLE_SAVE_FOR_LATER,,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENABLE_SAVE_FOR_LATER,lms,stage,ENABLE_SAVE_FOR_LATER,,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENABLE_SAVE_FOR_LATER,lms,prod,ENABLE_SAVE_FOR_LATER,,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENFORCE_SAFE_SESSIONS,lms,edge,ENFORCE_SAFE_SESSIONS,ENFORCE_SAFE_SESSIONS,django_settings,SettingToggle,,,,,True,,,,,,,,django_settings,2021-12-01,True,"Invalidate session and response if mismatch detected.
   That is, when the `user` attribute of the request object gets changed or
   no longer matches the session, the session will be invalidated and the
   response cancelled (changed to an error). This is intended as a backup
   safety measure in case an attacker (or bug) is able to change the user
   on a session in an unexpected way.",SettingToggle,"[136, 136, 136, 136, 136, 136, 136, 136]",openedx/core/djangoapps/safe_sessions/middleware.py,,https://openedx.atlassian.net/browse/ARCHBOM-1861,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/safe_sessions/middleware.py#L136-L136,['opt_out'],"Should be disabled if debugging mismatches using the
   LOG_REQUEST_USER_CHANGE_HEADERS toggle, otherwise series of mismatching
   requests from the same user cannot be investigated.  Additionally, if
   enabling for the first time, confirm that incidences of the string
   ""SafeCookieData user at request"" in the logs are very rare; if they are
   not, it is likely that there is either a bug or that a login or
   registration endpoint needs to call ``mark_user_change_as_expected``."
ENFORCE_SAFE_SESSIONS,lms,stage,ENFORCE_SAFE_SESSIONS,ENFORCE_SAFE_SESSIONS,django_settings,SettingToggle,,,,,True,,,,,,,,django_settings,2021-12-01,True,"Invalidate session and response if mismatch detected.
   That is, when the `user` attribute of the request object gets changed or
   no longer matches the session, the session will be invalidated and the
   response cancelled (changed to an error). This is intended as a backup
   safety measure in case an attacker (or bug) is able to change the user
   on a session in an unexpected way.",SettingToggle,"[136, 136, 136, 136, 136, 136, 136, 136]",openedx/core/djangoapps/safe_sessions/middleware.py,,https://openedx.atlassian.net/browse/ARCHBOM-1861,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/safe_sessions/middleware.py#L136-L136,['opt_out'],"Should be disabled if debugging mismatches using the
   LOG_REQUEST_USER_CHANGE_HEADERS toggle, otherwise series of mismatching
   requests from the same user cannot be investigated.  Additionally, if
   enabling for the first time, confirm that incidences of the string
   ""SafeCookieData user at request"" in the logs are very rare; if they are
   not, it is likely that there is either a bug or that a login or
   registration endpoint needs to call ``mark_user_change_as_expected``."
ENFORCE_SAFE_SESSIONS,lms,prod,ENFORCE_SAFE_SESSIONS,ENFORCE_SAFE_SESSIONS,django_settings,SettingToggle,,,,,True,,,,,,,,django_settings,2021-12-01,True,"Invalidate session and response if mismatch detected.
   That is, when the `user` attribute of the request object gets changed or
   no longer matches the session, the session will be invalidated and the
   response cancelled (changed to an error). This is intended as a backup
   safety measure in case an attacker (or bug) is able to change the user
   on a session in an unexpected way.",SettingToggle,"[136, 136, 136, 136, 136, 136, 136, 136]",openedx/core/djangoapps/safe_sessions/middleware.py,,https://openedx.atlassian.net/browse/ARCHBOM-1861,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/safe_sessions/middleware.py#L136-L136,['opt_out'],"Should be disabled if debugging mismatches using the
   LOG_REQUEST_USER_CHANGE_HEADERS toggle, otherwise series of mismatching
   requests from the same user cannot be investigated.  Additionally, if
   enabling for the first time, confirm that incidences of the string
   ""SafeCookieData user at request"" in the logs are very rare; if they are
   not, it is likely that there is either a bug or that a login or
   registration endpoint needs to call ``mark_user_change_as_expected``."
ENV_FEATURES['ALLOW_COURSE_RERUNS'],lms,prod,ENV_FEATURES['ALLOW_COURSE_RERUNS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ALLOW_COURSE_STAFF_GRADE_DOWNLOADS'],lms,prod,ENV_FEATURES['ALLOW_COURSE_STAFF_GRADE_DOWNLOADS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['CERTIFICATES_HTML_VIEW'],lms,prod,ENV_FEATURES['CERTIFICATES_HTML_VIEW'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['CERTIFICATES_INSTRUCTOR_GENERATION'],lms,prod,ENV_FEATURES['CERTIFICATES_INSTRUCTOR_GENERATION'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['CUSTOM_CERTIFICATE_TEMPLATES_ENABLED'],lms,prod,ENV_FEATURES['CUSTOM_CERTIFICATE_TEMPLATES_ENABLED'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['CUSTOM_COURSES_EDX'],lms,prod,ENV_FEATURES['CUSTOM_COURSES_EDX'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['DISABLE_AUDIT_CERTIFICATES'],lms,prod,ENV_FEATURES['DISABLE_AUDIT_CERTIFICATES'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['DISABLE_COURSE_CREATION'],lms,prod,ENV_FEATURES['DISABLE_COURSE_CREATION'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['DISABLE_HONOR_CERTIFICATES'],lms,prod,ENV_FEATURES['DISABLE_HONOR_CERTIFICATES'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['DISABLE_LIBRARY_CREATION'],lms,prod,ENV_FEATURES['DISABLE_LIBRARY_CREATION'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['DISABLE_MOBILE_COURSE_AVAILABLE'],lms,prod,ENV_FEATURES['DISABLE_MOBILE_COURSE_AVAILABLE'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['DISPLAY_ANALYTICS_DEMOGRAPHICS'],lms,prod,ENV_FEATURES['DISPLAY_ANALYTICS_DEMOGRAPHICS'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['DISPLAY_ANALYTICS_ENROLLMENTS'],lms,prod,ENV_FEATURES['DISPLAY_ANALYTICS_ENROLLMENTS'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['EDITABLE_SHORT_DESCRIPTION'],lms,prod,ENV_FEATURES['EDITABLE_SHORT_DESCRIPTION'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['EMBARGO'],lms,prod,ENV_FEATURES['EMBARGO'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_ANALYTICS_ACTIVE_COUNT'],lms,prod,ENV_FEATURES['ENABLE_ANALYTICS_ACTIVE_COUNT'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_API_DOCS'],lms,prod,ENV_FEATURES['ENABLE_API_DOCS'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_ASYNC_ANSWER_DISTRIBUTION'],lms,prod,ENV_FEATURES['ENABLE_ASYNC_ANSWER_DISTRIBUTION'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_AUTHN_MICROFRONTEND'],lms,prod,ENV_FEATURES['ENABLE_AUTHN_MICROFRONTEND'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_CERTIFICATES_IDV_REQUIREMENT'],lms,prod,ENV_FEATURES['ENABLE_CERTIFICATES_IDV_REQUIREMENT'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_COACHING'],lms,prod,ENV_FEATURES['ENABLE_COACHING'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_COMBINED_LOGIN_REGISTRATION'],lms,prod,ENV_FEATURES['ENABLE_COMBINED_LOGIN_REGISTRATION'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_CORS_HEADERS'],lms,prod,ENV_FEATURES['ENABLE_CORS_HEADERS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_COUNTRY_ACCESS'],lms,prod,ENV_FEATURES['ENABLE_COUNTRY_ACCESS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_COURSEWARE_SEARCH_FOR_COURSE_STAFF'],lms,prod,ENV_FEATURES['ENABLE_COURSEWARE_SEARCH_FOR_COURSE_STAFF'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_COURSE_ASSESSMENT_GRADE_CHANGE_SIGNAL'],lms,prod,ENV_FEATURES['ENABLE_COURSE_ASSESSMENT_GRADE_CHANGE_SIGNAL'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_COURSE_OLX_VALIDATION'],lms,prod,ENV_FEATURES['ENABLE_COURSE_OLX_VALIDATION'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_CREATOR_GROUP'],lms,prod,ENV_FEATURES['ENABLE_CREATOR_GROUP'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_CREDIT_API'],lms,prod,ENV_FEATURES['ENABLE_CREDIT_API'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_CREDIT_ELIGIBILITY'],lms,prod,ENV_FEATURES['ENABLE_CREDIT_ELIGIBILITY'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_CROSS_DOMAIN_CSRF_COOKIE'],lms,prod,ENV_FEATURES['ENABLE_CROSS_DOMAIN_CSRF_COOKIE'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_CSMH_EXTENDED'],lms,prod,ENV_FEATURES['ENABLE_CSMH_EXTENDED'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_DEBUG_RUN_PYTHON'],lms,prod,ENV_FEATURES['ENABLE_DEBUG_RUN_PYTHON'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_DISCUSSION_HOME_PANEL'],lms,prod,ENV_FEATURES['ENABLE_DISCUSSION_HOME_PANEL'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_DISCUSSION_SERVICE'],lms,prod,ENV_FEATURES['ENABLE_DISCUSSION_SERVICE'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_EDXNOTES'],lms,prod,ENV_FEATURES['ENABLE_EDXNOTES'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_ENTERPRISE_INTEGRATION'],lms,prod,ENV_FEATURES['ENABLE_ENTERPRISE_INTEGRATION'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_FEEDBACK_SUBMISSION'],lms,prod,ENV_FEATURES['ENABLE_FEEDBACK_SUBMISSION'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_FINANCIAL_ASSISTANCE_FORM'],lms,prod,ENV_FEATURES['ENABLE_FINANCIAL_ASSISTANCE_FORM'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_FOOTER_MOBILE_APP_LINKS'],lms,prod,ENV_FEATURES['ENABLE_FOOTER_MOBILE_APP_LINKS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_FORUM_DAILY_DIGEST'],lms,prod,ENV_FEATURES['ENABLE_FORUM_DAILY_DIGEST'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_GRADE_DOWNLOADS'],lms,prod,ENV_FEATURES['ENABLE_GRADE_DOWNLOADS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_INSTRUCTOR_ANALYTICS'],lms,prod,ENV_FEATURES['ENABLE_INSTRUCTOR_ANALYTICS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_INSTRUCTOR_BETA_DASHBOARD'],lms,prod,ENV_FEATURES['ENABLE_INSTRUCTOR_BETA_DASHBOARD'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_INSTRUCTOR_LEGACY_DASHBOARD'],lms,prod,ENV_FEATURES['ENABLE_INSTRUCTOR_LEGACY_DASHBOARD'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_INTEGRITY_SIGNATURE'],lms,prod,ENV_FEATURES['ENABLE_INTEGRITY_SIGNATURE'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_MAX_FAILED_LOGIN_ATTEMPTS'],lms,prod,ENV_FEATURES['ENABLE_MAX_FAILED_LOGIN_ATTEMPTS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_MKTG_EMAIL_OPT_IN'],lms,prod,ENV_FEATURES['ENABLE_MKTG_EMAIL_OPT_IN'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_MKTG_SITE'],lms,prod,ENV_FEATURES['ENABLE_MKTG_SITE'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_MOBILE_REST_API'],lms,prod,ENV_FEATURES['ENABLE_MOBILE_REST_API'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_NEW_BULK_EMAIL_EXPERIENCE'],lms,prod,ENV_FEATURES['ENABLE_NEW_BULK_EMAIL_EXPERIENCE'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_OAUTH2_PROVIDER'],lms,prod,ENV_FEATURES['ENABLE_OAUTH2_PROVIDER'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_ORA_MOBILE_SUPPORT'],lms,prod,ENV_FEATURES['ENABLE_ORA_MOBILE_SUPPORT'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_ORA_USERNAMES_ON_DATA_EXPORT'],lms,prod,ENV_FEATURES['ENABLE_ORA_USERNAMES_ON_DATA_EXPORT'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_PROCTORED_EXAMS'],lms,prod,ENV_FEATURES['ENABLE_PROCTORED_EXAMS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_PUBLISHER'],lms,prod,ENV_FEATURES['ENABLE_PUBLISHER'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_READING_FROM_MULTIPLE_HISTORY_TABLES'],lms,prod,ENV_FEATURES['ENABLE_READING_FROM_MULTIPLE_HISTORY_TABLES'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_SERVICE_STATUS'],lms,prod,ENV_FEATURES['ENABLE_SERVICE_STATUS'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_SPECIAL_EXAMS'],lms,prod,ENV_FEATURES['ENABLE_SPECIAL_EXAMS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_THIRD_PARTY_AUTH'],lms,prod,ENV_FEATURES['ENABLE_THIRD_PARTY_AUTH'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_V2_CERT_DISPLAY_SETTINGS'],lms,prod,ENV_FEATURES['ENABLE_V2_CERT_DISPLAY_SETTINGS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_VERIFIED_CERTIFICATES'],lms,prod,ENV_FEATURES['ENABLE_VERIFIED_CERTIFICATES'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_VIDEO_ABSTRACTION_LAYER_API'],lms,prod,ENV_FEATURES['ENABLE_VIDEO_ABSTRACTION_LAYER_API'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_VIDEO_BUMPER'],lms,prod,ENV_FEATURES['ENABLE_VIDEO_BUMPER'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_VIDEO_UPLOAD_PIPELINE'],lms,prod,ENV_FEATURES['ENABLE_VIDEO_UPLOAD_PIPELINE'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['ENABLE_XBLOCK_VIEW_ENDPOINT'],lms,prod,ENV_FEATURES['ENABLE_XBLOCK_VIEW_ENDPOINT'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['IS_EDX_DOMAIN'],lms,prod,ENV_FEATURES['IS_EDX_DOMAIN'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['LICENSING'],lms,prod,ENV_FEATURES['LICENSING'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['LTI_1P3_ENABLED'],lms,prod,ENV_FEATURES['LTI_1P3_ENABLED'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['MILESTONES_APP'],lms,prod,ENV_FEATURES['MILESTONES_APP'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['NOTICES_ENABLE_MOBILE'],lms,prod,ENV_FEATURES['NOTICES_ENABLE_MOBILE'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['PREVENT_CONCURRENT_LOGINS'],lms,prod,ENV_FEATURES['PREVENT_CONCURRENT_LOGINS'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['SEPARATE_VERIFICATION_FROM_PAYMENT'],lms,prod,ENV_FEATURES['SEPARATE_VERIFICATION_FROM_PAYMENT'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['SHOW_FOOTER_LANGUAGE_SELECTOR'],lms,prod,ENV_FEATURES['SHOW_FOOTER_LANGUAGE_SELECTOR'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_FEATURES['SQUELCH_PII_IN_LOGS'],lms,prod,ENV_FEATURES['SQUELCH_PII_IN_LOGS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['AWS_QUERYSTRING_AUTH'],lms,prod,ENV_TOKENS['AWS_QUERYSTRING_AUTH'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['BULK_EMAIL_LOG_SENT_EMAILS'],lms,prod,ENV_TOKENS['BULK_EMAIL_LOG_SENT_EMAILS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['CELERY_BROKER_USE_SSL'],lms,prod,ENV_TOKENS['CELERY_BROKER_USE_SSL'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['CSRF_COOKIE_SECURE'],lms,prod,ENV_TOKENS['CSRF_COOKIE_SECURE'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['EMAIL_USE_COURSE_ID_FROM_FOR_BULK'],lms,prod,ENV_TOKENS['EMAIL_USE_COURSE_ID_FROM_FOR_BULK'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['EMAIL_USE_TLS'],lms,prod,ENV_TOKENS['EMAIL_USE_TLS'],,django_settings,,,,,,False,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['ENABLE_AUTHN_LOGIN_BLOCK_HIBP_POLICY'],lms,prod,ENV_TOKENS['ENABLE_AUTHN_LOGIN_BLOCK_HIBP_POLICY'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['ENABLE_AUTHN_LOGIN_NUDGE_HIBP_POLICY'],lms,prod,ENV_TOKENS['ENABLE_AUTHN_LOGIN_NUDGE_HIBP_POLICY'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['ENABLE_AUTHN_REGISTER_HIBP_POLICY'],lms,prod,ENV_TOKENS['ENABLE_AUTHN_REGISTER_HIBP_POLICY'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['ENABLE_AUTHN_RESET_PASSWORD_HIBP_POLICY'],lms,prod,ENV_TOKENS['ENABLE_AUTHN_RESET_PASSWORD_HIBP_POLICY'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['ENABLE_COMPREHENSIVE_THEMING'],lms,prod,ENV_TOKENS['ENABLE_COMPREHENSIVE_THEMING'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['ENABLE_COPPA_COMPLIANCE'],lms,prod,ENV_TOKENS['ENABLE_COPPA_COMPLIANCE'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['ENABLE_DEMOGRAPHICS_COLLECTION'],lms,prod,ENV_TOKENS['ENABLE_DEMOGRAPHICS_COLLECTION'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['ENABLE_DYNAMIC_REGISTRATION_FIELDS'],lms,prod,ENV_TOKENS['ENABLE_DYNAMIC_REGISTRATION_FIELDS'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['ENABLE_SAVE_FOR_LATER'],lms,prod,ENV_TOKENS['ENABLE_SAVE_FOR_LATER'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['LOG_REQUEST_USER_CHANGES'],lms,prod,ENV_TOKENS['LOG_REQUEST_USER_CHANGES'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['LTI_NRPS_DISALLOW_PII'],lms,prod,ENV_TOKENS['LTI_NRPS_DISALLOW_PII'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['MARKETING_EMAILS_OPT_IN'],lms,prod,ENV_TOKENS['MARKETING_EMAILS_OPT_IN'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
ENV_TOKENS['SESSION_COOKIE_SECURE'],lms,prod,ENV_TOKENS['SESSION_COOKIE_SECURE'],,django_settings,,,,,,True,,,,,,,,django_settings,,,,,,,,,,,
